customerID,restaurantID
285,15085
285,8299
285,1402
285,4920
285,4588
286,6400
286,10855
286,9316
286,2873
286,14593
286,1966
286,9213
286,3423
286,9204
286,16017
286,12580
286,13596
286,7196
287,13069
287,3974
287,291
287,23
287,14434
287,5245
288,9142
288,10271
288,13902
288,5523
288,7593
288,16208
289,16276
289,7807
289,16425
289,7709
289,6606
289,814
289,3633
289,1016
289,8876
289,8437
289,14942
289,16125
289,14134
289,12769
289,16900
289,1394
289,5433
289,15958
290,10868
290,12330
290,12327
290,13604
290,1107
290,6793
290,4530
290,14279
291,15639
291,2855
291,1009
291,7606
291,12324
291,16160
291,4530
291,208
291,15142
291,7489
292,8965
292,13150
292,2669
292,12689
292,10344
292,7218
292,9874
292,11698
292,1709
292,1949
292,3886
292,5078
292,5438
292,5895
292,2206
292,1159
293,6563
293,13404
293,1321
293,3951
293,10467
293,13551
293,8881
293,3620
293,8600
293,3545
293,8392
293,3908
293,11664
293,5003
293,12160
293,214
293,7134
293,16321
293,2252
294,10471
294,7157
294,11496
294,14409
294,1623
294,14114
294,2183
294,12648
294,16649
294,327
294,2320
294,10910
294,415
294,3481
294,12027
295,8029
295,8576
295,12759
295,3482
295,14490
295,10855
295,9561
295,14375
295,3799
296,11896
296,9619
296,12075
297,12394
297,13187
297,12564
297,13492
297,14460
297,5271
297,4750
297,6855
297,7126
298,9061
298,7173
298,13716
298,4230
298,12066
298,12808
298,5296
298,3623
298,11295
298,6979
298,13366
298,2097
298,7096
298,5199
298,3429
298,6221
298,10869
298,2582
298,14285
298,1935
299,262
299,6532
299,1328
299,5484
299,261
299,8910
299,735
300,104
300,12522
300,4603
300,14438
300,10094
301,12723
301,2694
301,2821
301,6641
301,3850
301,3528
301,8570
301,2154
301,2469
301,9114
301,3048
302,4388
302,2901
302,9399
302,12372
302,3434
302,14496
302,12697
302,11404
302,15551
302,16778
302,2829
302,11784
302,5938
302,7473
302,15937
303,3252
303,3543
303,16762
303,15402
303,16109
303,10728
303,15949
303,9224
303,3745
304,15374
304,1016
304,2884
304,3865
304,14465
304,15327
304,8140
304,117
304,1182
304,13817
304,14710
304,15037
304,3389
304,15056
304,13930
304,16550
304,8963
304,6174
304,7575
305,5043
305,6058
305,14932
305,15157
306,14796
306,9162
306,6518
306,4615
306,9505
306,8430
306,10327
306,10512
306,9463
306,8477
306,1412
306,15765
306,3269
306,555
306,5495
306,9969
306,13448
306,3375
306,12928
306,12270
307,14980
307,9558
307,2397
307,2590
307,12764
307,11507
307,995
307,15324
307,8843
307,3436
307,9275
307,9143
307,16919
307,3348
307,10622
308,6447
308,2209
309,13995
309,4711
309,13702
309,11196
309,6087
309,4721
309,12352
309,11229
309,6199
309,12965
309,15508
309,8241
310,13549
310,1705
310,2109
310,2351
310,13028
310,10556
310,10558
310,16244
310,10727
311,9328
311,10771
311,14118
311,13835
311,112
311,11122
311,13533
312,7233
312,16480
312,15106
312,16536
312,5710
312,15091
312,7407
312,11926
312,893
312,10531
312,713
312,13214
312,11315
312,5565
313,6162
313,8987
313,13717
313,11978
313,1075
313,2742
313,16593
313,12164
313,9660
313,13729
314,2245
315,16168
315,9793
315,7435
315,9077
316,9041
316,3801
316,3686
316,3502
316,8365
316,1732
316,8934
316,2964
316,13804
316,9749
317,10182
317,14078
317,16974
317,12763
317,1571
317,6556
318,2151
318,9496
318,16566
318,178
318,13403
318,8672
318,243
318,16746
318,3450
318,3037
318,10162
318,13647
318,225
318,3522
319,14898
319,15834
319,3146
319,1135
319,8584
319,14790
319,8513
319,2770
319,15663
320,13303
320,16175
320,9262
320,5242
320,10727
320,10703
320,6052
320,5823
320,8433
320,16789
320,12978
321,13447
321,782
321,5466
322,9686
323,7430
323,14440
323,13493
323,11078
323,1235
323,2823
323,2974
323,901
323,9349
323,10943
323,6872
323,16196
323,2872
324,9980
324,7262
324,9154
324,6865
324,10691
324,2571
324,1926
324,16894
324,2435
324,2101
324,13090
324,799
325,11549
325,1011
325,5616
325,5839
325,15361
325,11394
325,3620
326,2737
326,2740
326,14145
326,15388
326,10858
326,9491
326,15896
326,1945
326,3124
326,9423
326,6313
326,4272
326,2364
326,3714
326,3032
327,4297
327,9239
327,8780
327,9485
327,370
327,177
327,13060
327,16094
327,381
327,4012
327,11519
327,7125
327,16798
327,15353
327,10587
327,5510
327,10235
328,4284
328,3426
328,11181
328,1148
328,10617
328,1835
328,14756
328,623
328,5433
328,3
328,1567
329,4698
329,2207
329,7717
329,13977
329,15390
329,267
329,198
329,11064
330,8723
330,2883
330,3404
330,2924
330,8143
330,11924
330,14617
330,16187
330,6914
330,5790
330,16355
330,8069
330,442
331,10541
331,11692
331,4700
331,9359
331,1227
331,14188
331,12146
331,6287
331,6054
331,13625
331,15586
331,8820
331,10920
331,12079
331,304
331,955
332,74
332,3145
332,16637
332,3856
332,13106
332,11620
332,902
332,8919
332,2448
332,1893
332,4147
332,7509
332,16235
332,10804
332,8543
332,13387
333,14290
333,12774
333,8786
333,10507
333,9058
333,12956
333,363
333,14347
333,2295
333,2559
334,13676
334,16823
334,2186
334,9639
334,900
334,16367
334,6588
334,12491
334,2278
334,6583
335,16916
335,12055
335,11977
335,10669
335,13773
335,10306
335,1917
335,11675
335,8735
335,11877
335,1421
335,1657
335,3777
335,851
335,11032
335,16658
335,2821
335,1968
335,16160
336,703
336,3852
336,16551
336,1102
336,15170
336,3019
336,3713
337,8810
337,6856
337,5080
337,13815
337,12326
337,11577
338,14355
338,5553
338,1708
338,5271
338,16129
338,9690
338,10842
338,378
338,14687
338,13516
338,11563
338,1451
339,8071
340,5707
340,11891
340,4249
340,3000
340,5709
340,6390
340,1008
340,5339
340,4952
340,5197
340,6817
341,4058
341,13657
341,16142
341,11260
341,11306
341,4925
341,4831
341,14956
341,12514
341,15444
341,10623
341,16163
341,13380
341,9646
341,3272
341,11328
341,7508
341,2202
343,2141
343,15602
343,1298
343,6560
343,9332
343,8330
343,775
343,3418
343,12021
343,16896
343,10240
343,8621
343,9579
343,13888
343,2275
343,8091
343,4145
343,12832
343,7731
343,12348
344,10126
344,7298
344,14982
344,16319
344,10305
344,10619
344,15638
344,7035
344,9256
344,13991
344,15545
344,9978
344,14177
344,13648
344,5156
344,11065
344,5332
344,5829
344,9335
344,8646
345,5798
345,11782
345,4194
345,7434
346,8737
346,8470
346,12238
346,8389
346,1305
346,7492
346,16663
346,4576
346,7566
346,1204
346,13830
346,12811
346,484
346,3527
346,1544
347,1735
347,11131
347,9488
347,11722
347,6753
347,5209
347,230
347,6722
347,14206
347,13470
347,6876
347,4965
347,9972
347,16585
347,13716
347,15549
347,968
347,1435
347,646
347,5658
348,15657
348,12764
348,774
348,7238
348,14756
349,2091
349,13808
349,12201
349,5057
349,9615
349,15196
349,151
349,11699
349,5493
350,14562
350,6757
350,14815
350,1465
350,6176
351,7987
351,10167
351,10923
351,5792
351,11615
351,10177
353,4790
353,9674
353,14390
353,6508
353,12020
353,3161
353,2307
353,9928
353,5988
353,16868
353,11628
354,12879
355,15254
355,1856
355,590
355,8165
355,11652
355,584
355,11189
355,13911
355,1166
355,14909
355,15133
355,4138
355,742
355,5702
356,10481
356,14229
356,8700
356,4377
356,15290
356,4602
356,6759
356,15284
356,16555
356,3016
356,14681
356,6791
356,4276
356,11028
356,14084
357,6417
357,2462
357,9344
357,814
357,14179
357,15908
357,5226
357,14192
357,1599
357,6786
357,6929
357,210
357,7452
357,4169
357,14810
357,3490
357,10836
357,7673
358,13373
358,3606
358,10993
358,1857
358,11982
358,15171
358,10983
358,16977
358,26
358,12927
358,16090
358,7315
358,15634
358,1460
359,13651
359,11412
360,1508
360,4320
360,15618
360,11062
360,14847
360,5343
360,4433
360,11661
360,9201
360,7574
360,5124
361,11132
361,181
361,8542
361,12531
361,5977
361,10216
361,845
362,863
363,7471
363,14700
363,7391
363,7096
363,10893
363,5033
363,16038
363,6112
363,5778
363,11253
363,10358
363,15296
363,13526
363,3380
363,14496
363,6721
363,15065
363,13818
363,9297
364,13107
364,13136
364,8738
365,16539
365,14055
365,13356
365,12063
365,3705
365,16065
365,16832
365,8929
365,1209
365,6962
366,4629
366,8179
366,3522
366,10838
366,9985
366,6922
366,4159
366,6126
366,631
366,6653
366,3409
366,15488
367,7537
367,7249
367,114
367,433
367,4469
367,6074
367,5530
367,12408
367,10495
367,3695
367,3501
367,4776
367,12558
367,7657
368,6954
368,5830
368,2591
369,13806
369,4052
369,6726
369,9246
369,7163
369,8449
369,15775
369,11777
370,8706
370,10130
371,7343
371,14674
371,979
371,12629
371,1927
371,2831
372,12239
372,691
372,15345
372,409
372,5344
372,3810
372,13729
372,2102
372,9064
372,6995
372,8080
372,1478
372,7715
372,8463
372,9370
373,7337
373,11361
373,7282
373,10240
373,12955
373,6051
373,13195
373,783
373,12175
373,4457
373,6544
373,11489
373,1237
373,8865
373,10384
374,6700
375,13
375,3274
375,1558
375,13251
375,1802
375,9568
375,14775
375,6337
376,8601
376,13201
377,16348
378,5747
378,10911
378,15764
378,16473
379,9825
379,7501
380,3933
380,9910
380,9041
380,373
380,8694
380,3619
380,8319
380,5473
380,14194
380,1435
380,15484
380,15390
380,15895
380,7145
380,11683
380,4684
380,3141
381,7240
381,6984
381,10648
381,15417
381,8531
381,10757
381,2583
381,14608
381,10828
381,3532
381,6597
381,4394
381,16478
381,1818
381,4331
381,16859
381,16462
381,4966
381,13091
382,16382
382,1458
382,12955
382,15345
382,16234
382,15603
382,9713
382,10103
382,4875
382,1993
382,2492
382,12499
382,8797
382,14349
382,259
382,1573
383,15405
383,15100
383,6511
383,15738
383,14636
383,16453
383,10174
383,2121
383,8225
383,10211
383,5449
383,15504
383,10216
383,12739
384,1746
384,9951
384,10984
384,7786
384,6316
384,324
384,10190
384,13367
384,3924
384,5594
384,7052
384,2803
385,182
385,7793
385,4623
385,6424
385,5833
385,3046
385,8109
385,686
385,14783
385,16202
385,2783
385,13068
385,9622
387,1595
387,2294
387,9505
387,6272
387,5476
387,12449
387,8763
387,12089
387,3151
388,8857
388,5406
388,16709
388,14916
388,1588
388,9465
388,7180
388,2944
388,10360
388,3167
388,861
388,1654
388,2982
388,4610
388,1853
388,145
388,6465
388,7895
388,488
389,11809
389,13381
389,7917
389,9979
389,11598
389,9973
389,1792
390,1379
390,9391
390,4603
390,16147
390,5181
390,14437
390,2409
390,14390
390,14501
390,5252
390,16049
390,16553
390,6324
390,16484
390,16842
390,2451
392,10098
392,11889
392,16170
393,13160
393,9506
393,2256
393,760
393,7164
393,9261
393,14690
393,13166
393,9840
393,6091
393,8916
393,14221
393,1639
393,2326
393,13569
393,10221
393,3545
394,12620
394,12921
394,2168
394,16757
394,3974
394,2478
394,11607
394,9721
394,2225
394,11916
394,2302
394,8461
394,12184
394,2605
394,520
394,1283
394,16080
394,220
395,2931
395,1385
396,6460
396,2973
396,11844
396,15124
396,13499
396,10028
396,11960
396,4367
396,9635
396,7250
396,13130
396,9833
396,14597
396,12472
396,1613
396,1067
397,1257
397,14532
397,5549
397,4233
397,9031
398,8619
398,1233
398,14388
398,4443
399,16073
399,8966
399,2824
399,8967
399,7720
399,16809
399,3456
399,1623
399,5450
400,6146
400,10939
400,12323
400,426
400,11951
400,11174
400,11375
400,14594
400,4146
401,10624
401,15765
401,3778
401,266
401,16207
401,1036
401,3725
401,5883
401,3859
401,308
401,1713
401,13018
401,4671
401,14515
401,12368
403,12473
403,10987
403,2525
403,1660
403,9947
403,391
403,593
403,15959
403,5110
403,15842
403,1977
403,4793
404,107
404,15713
404,10681
404,11522
404,14993
404,8376
404,12544
404,13257
404,1758
404,12911
404,12652
404,5723
404,14883
404,7627
404,13243
404,4121
404,6065
404,8053
404,1372
405,16531
405,16567
405,13644
405,615
405,5094
406,5863
406,13191
406,12989
406,8078
406,246
406,14508
407,14529
407,9195
407,9168
407,7315
407,7530
407,10179
407,1500
407,1981
407,15184
407,15989
407,8213
407,2921
407,7173
407,8820
407,5743
407,7367
407,9356
407,11957
407,10676
408,1493
408,13161
408,16016
408,4066
408,1457
409,10540
409,5779
409,16396
409,10060
409,11554
409,6457
409,3514
409,14042
410,11058
410,1883
411,4740
411,3422
411,5612
411,16804
411,6806
411,1063
411,2620
411,1921
411,4537
411,7523
411,5930
411,6102
411,13890
411,1344
411,5631
411,6359
411,16905
411,9212
411,9913
411,5657
412,6848
412,13048
412,15366
412,2264
412,11927
413,4434
413,6005
413,16543
413,94
413,4100
413,1127
413,4710
413,13041
413,14019
413,11661
413,13426
413,15901
413,1669
413,8464
413,16620
413,3126
413,5875
414,7140
414,12412
414,7967
414,4807
414,739
414,14183
414,9274
414,13728
414,15710
414,14317
414,10585
414,6467
414,11349
415,15436
416,6402
416,15608
417,5536
417,5327
417,15599
417,2166
417,1777
417,9017
417,3219
417,1972
417,9455
417,11751
417,8591
417,15828
417,7268
417,14732
417,1127
417,286
418,9930
418,4728
418,9292
418,16716
418,13908
418,8788
418,10746
418,13459
418,12772
418,14378
418,2874
418,439
418,7203
418,825
418,3059
418,7827
419,8938
419,14561
419,897
419,4216
419,16207
419,14407
419,15728
419,16420
419,8062
419,2244
419,10667
419,7132
419,14125
419,10877
419,13599
419,16603
419,11269
419,13670
420,12198
420,10121
420,473
420,10693
420,8186
420,2763
420,11022
420,11445
420,1700
420,11860
420,5673
420,15253
420,6853
420,8794
420,3361
420,4430
422,958
422,14631
422,4548
422,8306
422,4838
422,4839
423,10848
423,7758
423,10084
423,12002
423,4855
423,14134
423,4319
423,9040
423,2151
423,13145
424,4009
425,3406
425,14808
425,14111
426,15660
426,6932
426,13692
426,15175
426,13012
426,4865
427,8918
427,134
427,7057
427,8174
427,8373
427,15363
427,13062
427,3094
427,7376
427,9869
428,3218
428,4089
428,8351
428,2193
428,3860
428,14436
428,2531
428,9708
428,13454
428,571
428,1637
428,8006
428,7083
429,4297
430,6411
430,9413
430,5331
430,7530
431,15242
431,9834
431,9940
431,7944
431,1588
431,1841
431,12856
431,5098
431,16815
431,15411
431,7367
431,7488
431,13703
431,9034
431,15213
431,8134
431,14672
431,2477
431,11363
431,8973
432,2262
432,9432
432,2520
432,645
432,4889
432,12377
432,6051
432,925
433,15136
433,2316
433,1861
433,13808
433,4522
433,5759
433,7920
433,6347
433,12954
433,8421
433,5580
433,7436
433,12480
433,14805
433,6939
433,11697
433,11634
433,13616
433,8086
433,1401
434,13581
434,8706
434,7607
434,16654
435,13960
435,2539
435,11589
435,4745
435,20
435,4680
435,15356
435,7421
435,3374
435,4679
436,2282
436,13631
436,2331
436,3736
436,2242
436,16640
436,12149
436,15101
436,13958
436,13202
436,16354
436,1260
437,12206
437,14898
437,10167
437,13424
437,11514
437,11348
437,7610
437,14480
437,12906
437,6185
437,220
437,2630
438,8008
438,580
438,10992
438,13253
438,11421
438,10324
438,9787
438,8773
438,9370
438,10913
438,430
438,12444
438,15663
438,16249
438,5284
439,170
439,3069
439,2121
439,6492
439,9530
439,13990
439,11786
439,5097
439,5401
439,14455
439,13949
439,5068
439,10019
439,4757
439,15676
439,10345
439,4972
439,9942
439,13770
440,6845
440,13964
440,14089
440,16526
440,8157
440,5459
440,12746
440,13415
440,4837
441,11807
441,6455
441,3801
441,6319
441,10612
441,7984
441,8669
441,12645
441,1726
441,6501
441,4757
441,10924
441,15557
441,229
441,16187
441,6743
441,12547
441,14860
441,15752
442,83
442,1771
443,7257
443,9164
443,2568
443,8500
443,14658
443,10262
443,2297
443,1276
443,7299
443,13113
443,8801
443,12021
443,14056
443,1373
443,12983
443,12102
443,4008
443,16537
444,15549
444,7701
444,3949
444,404
444,14226
444,14211
444,4911
444,11662
445,13428
445,6363
445,1731
445,14949
445,14082
445,15332
446,13676
446,4690
446,14665
446,13128
446,4651
446,15915
446,789
446,10423
446,10932
446,1284
446,2513
446,3437
446,6853
446,4947
446,2842
446,9791
447,2311
447,739
447,5865
447,6967
447,372
447,2137
447,14154
447,13296
447,9476
447,1394
447,4978
447,4223
447,380
447,13205
447,9166
447,11262
448,4262
448,8503
448,5367
448,14763
448,6317
448,5567
448,11056
448,7280
448,2973
448,6589
448,14228
448,3761
448,708
448,15828
448,6917
449,4208
449,180
449,6712
450,15223
450,13580
450,14475
450,8158
450,5227
450,5144
450,7060
450,11883
450,4624
450,3245
450,14682
450,15752
450,2527
450,10352
450,5913
450,5004
450,12462
451,6701
451,2195
451,12750
451,10989
451,1346
451,14394
451,2958
451,10746
451,14850
451,8958
451,12811
451,1100
451,6518
451,9261
451,8132
451,12422
453,12810
453,14576
453,6425
453,15576
453,14247
453,4793
453,7521
453,2499
453,8137
453,15182
453,6011
453,14645
453,15124
453,12719
453,10602
453,1587
453,10849
453,5601
453,3333
455,14297
455,12251
455,15791
456,5397
456,14174
456,8953
457,8619
457,10539
458,9013
458,3244
458,14937
458,11492
458,16190
458,4130
458,14509
458,14836
458,3419
458,834
458,6192
458,7307
458,11802
458,3546
458,3711
458,8256
458,14263
458,15763
458,4960
459,7344
459,7061
459,2805
459,5482
459,3968
459,1725
459,2016
459,7757
459,11771
459,2627
459,10524
459,10394
460,11848
460,4174
460,14288
460,4890
461,10113
461,5304
461,1006
461,9982
461,5066
461,11650
461,9830
461,1454
461,10408
461,7300
461,4813
461,7566
461,3728
461,2737
461,2082
462,12713
462,8050
462,4012
462,16277
462,6181
462,2450
462,3228
462,13152
462,15204
462,10946
463,12478
463,12030
463,15169
463,11758
463,11158
463,5771
463,3592
463,15280
463,4183
463,12240
463,1399
463,3289
463,12710
464,1347
464,5607
464,7441
464,10110
464,13766
464,13927
464,6030
464,10658
464,8659
464,237
464,10762
464,3243
464,3522
464,14231
464,10574
465,13350
465,10067
465,6071
465,11209
465,974
465,15092
465,8053
465,10983
465,16074
465,7536
465,5820
465,5407
465,4451
465,4766
465,1402
465,8945
465,16838
465,3546
465,4246
465,13889
466,2631
466,11774
466,4372
466,8069
466,5209
466,6793
467,194
467,2717
467,12606
467,3775
467,15822
467,8029
467,7759
467,15102
467,10805
467,3500
467,94
467,12326
467,5500
467,6792
467,4171
467,10871
467,11125
468,2035
468,1655
468,16724
468,4682
468,14298
468,2471
468,11386
468,932
468,5675
468,7
468,9187
468,2492
468,14088
468,21
468,2290
468,6599
469,6663
469,12833
469,8521
469,9632
469,15734
469,2488
469,7123
469,4902
469,11376
469,8722
469,9080
469,4079
469,12008
469,16237
469,10779
469,10051
469,3657
469,2155
470,4071
470,10184
470,6997
470,9921
470,5516
470,15875
470,16937
470,13963
470,9662
470,10763
470,10408
470,12862
470,4873
470,498
470,321
470,5257
470,4523
470,15973
471,4373
471,12564
471,8054
471,10979
471,5108
471,16071
471,15745
471,4647
471,656
471,15598
471,12317
471,16397
471,16379
471,15333
471,2071
471,9154
471,7200
473,8557
473,16996
473,3707
473,10804
474,16806
474,16235
474,12124
474,11174
475,4756
475,4210
475,10333
475,6
475,12019
475,5265
475,519
475,11351
475,2664
475,1194
475,4702
475,10049
476,16712
476,10058
476,7259
476,1923
477,10253
477,4838
477,3403
477,8984
477,16648
477,5328
477,8488
477,4842
477,3376
477,5653
477,12743
478,11678
478,6475
478,8034
478,5255
478,12002
478,5436
478,10021
478,13579
478,9987
478,14447
478,4012
479,15943
479,1548
480,11677
480,12764
480,15778
481,6930
481,3627
481,12587
481,3328
481,10022
481,2132
481,10662
481,321
481,6779
481,7721
481,15008
481,4506
481,7562
482,14690
482,11541
482,13145
482,6058
482,3126
482,15337
482,12278
482,12095
482,5109
482,12852
482,14370
483,2680
483,9337
483,15850
483,3536
483,4971
483,16973
483,3375
483,3282
483,13091
483,9971
483,4897
483,3755
483,2918
483,7761
483,10925
483,10367
483,7674
484,12599
484,4230
484,15761
484,9985
484,13208
484,15620
485,22
485,2786
485,16653
485,15222
485,6389
485,15459
485,5211
485,14102
485,15656
485,12519
485,875
485,15758
485,11058
485,12045
485,4285
485,2056
485,7307
486,16320
486,986
486,12065
486,9515
486,7419
486,13052
486,5290
486,14137
486,3866
486,13486
486,2810
486,16104
486,317
486,2517
486,6292
486,14723
486,15610
486,13820
487,1717
487,1639
487,3282
487,8577
487,1839
487,4272
487,6617
487,4338
488,15346
488,11164
488,1229
488,6681
489,6625
489,11182
489,4573
489,3207
489,11652
489,14703
489,11504
489,4292
489,3493
489,13289
490,13878
490,3214
490,3701
490,12534
490,7384
490,4781
490,7523
490,5539
490,2709
490,4496
490,7162
490,7085
491,7491
491,3362
491,5838
491,8366
491,16528
491,6045
491,1136
491,3522
491,15080
493,15939
493,10009
493,7083
493,15731
493,11316
493,16538
493,3170
493,10541
493,11026
493,4754
493,9377
494,1715
494,9091
494,8788
494,8664
494,13436
494,3521
494,2391
494,13289
494,5830
494,9823
494,6265
494,1026
494,5445
494,3923
494,4600
495,3544
495,8071
495,8030
495,6149
495,3361
495,12788
495,4207
495,12626
495,10839
495,7628
495,4140
495,13143
495,5656
495,7035
495,7339
495,5217
496,14911
496,8928
496,1729
496,10546
496,15
496,493
496,11102
496,997
496,13738
496,8777
496,11358
496,9989
496,2294
496,1761
496,13716
496,3729
496,12322
496,4888
497,4438
497,6886
497,6837
497,62
497,2241
497,12048
497,8408
497,1450
497,15184
497,219
497,3910
497,16389
497,4197
497,1537
497,8143
497,10856
497,15146
497,7733
497,16096
498,2101
498,12290
498,1226
498,14849
498,6230
498,5519
498,14949
498,16368
498,7744
498,15805
499,12126
499,11494
499,8045
499,13853
499,13291
499,11941
499,10078
499,12721
499,8776
499,12321
499,1181
499,8239
499,13861
499,16393
499,15771
499,5544
499,208
499,372
499,10468
500,4053
500,15852
500,1138
500,1860
500,6422
500,9746
501,2897
501,12978
501,16885
501,11777
501,8869
501,9804
501,1665
501,4493
501,5088
501,3672
502,4686
502,6325
502,5617
502,9852
502,9219
502,7281
503,10956
503,2114
503,16633
503,2239
503,6887
503,11246
503,11839
503,6069
503,12371
503,12233
503,16705
503,12392
503,15083
503,12736
503,14927
503,13273
503,16193
503,542
503,11757
504,2482
504,16364
504,5840
505,823
505,6756
505,3291
505,189
505,2410
505,2234
505,5872
505,14392
505,952
506,2112
506,4004
506,3570
506,14040
506,2008
506,9026
506,111
506,16160
507,13030
507,8664
507,6505
507,6742
507,4605
508,3066
508,6408
508,942
508,4377
508,5889
508,2473
508,818
508,5440
508,3553
508,12658
508,16223
508,2286
508,5310
508,7330
508,617
509,8640
509,12476
509,5950
509,9479
509,8735
509,4080
509,3281
510,15459
510,14497
510,6480
510,3936
510,11406
510,4027
510,13812
510,8872
510,12883
510,8882
510,11446
510,10234
510,16405
510,4467
510,10542
511,15336
511,15192
511,6967
511,16655
511,12365
511,16139
512,16298
512,11794
512,1850
512,1640
512,348
512,7815
512,7510
512,9104
514,11224
514,13979
514,14020
515,2984
515,16175
515,12794
515,648
515,3517
516,6140
516,5945
516,1610
516,587
516,13645
516,10943
516,2568
516,12692
516,15127
516,14681
516,6278
516,6164
516,12211
516,1207
517,15861
517,3717
517,929
517,11203
517,13408
517,1506
517,4134
517,9918
517,6873
517,6743
517,9655
517,7799
517,11623
517,10157
518,8905
518,15554
518,3053
518,5710
518,2264
518,15724
519,11809
519,15236
519,15578
519,1720
519,1173
520,9615
521,7805
521,10885
521,10515
521,11365
521,626
521,10984
521,5130
521,6163
521,1592
521,15978
521,1642
521,2376
521,16863
521,2919
521,9912
522,15741
523,15138
523,14134
523,11776
523,8629
523,10720
523,5717
523,13344
523,4941
523,9179
523,2188
524,14452
524,8989
524,11418
524,11671
524,6063
524,1923
525,1190
525,5114
525,9461
525,14117
525,1389
525,2806
525,11233
525,812
525,12276
525,1427
525,9383
525,2117
525,12222
525,953
525,9104
525,8355
525,16008
525,13157
525,2798
526,14813
526,3687
526,1508
526,12126
526,8976
526,4930
526,8431
526,9991
527,15261
527,14916
527,15007
527,7899
527,657
527,1951
527,1097
527,6928
527,1626
527,2886
527,11956
528,9058
528,5296
528,12674
528,14525
528,11507
528,11578
528,16230
528,12765
528,1992
528,14071
528,10073
528,13921
528,2256
528,12484
528,15359
529,6547
529,7850
529,9844
529,8274
529,16739
529,10755
529,6951
529,16661
529,380
529,15483
529,8865
529,15183
529,16745
529,9341
529,3421
529,6734
530,9040
530,4048
530,14178
530,13533
530,629
530,16683
530,7845
531,2527
531,4857
531,5259
531,7445
531,9484
531,4680
531,14930
531,15164
531,13790
531,10708
531,9206
531,12045
532,1633
534,332
534,4240
534,13049
534,13787
534,4317
534,3514
535,14235
535,8791
535,3733
535,3033
535,533
535,14168
535,3482
535,13821
535,2101
535,8677
535,5410
535,15944
536,103
536,8395
536,9614
536,11003
536,10969
536,9034
536,11110
536,9640
536,9176
536,11779
536,16977
536,9153
536,159
536,2826
536,8214
536,10909
536,2575
536,9462
536,5811
537,13683
537,12975
537,10970
537,12672
537,4204
537,3918
538,9878
538,8157
538,3672
538,10320
539,7206
539,14038
539,2344
539,7064
539,64
539,1328
539,15288
539,7536
539,12048
539,14637
539,2509
539,11663
539,15531
539,2630
539,1307
539,9453
540,5041
540,9136
540,7380
540,14439
540,6541
540,10658
540,1355
540,4876
540,14251
540,15866
540,14783
540,9238
540,16793
540,13315
540,2421
540,4999
540,4400
540,5908
540,16022
542,3024
542,3051
542,4135
543,9796
543,5188
543,8590
543,12216
543,2022
543,6185
543,8485
543,8711
543,7411
543,12653
543,2118
544,14248
544,11283
544,1123
544,94
544,11779
544,5248
545,14558
545,8082
545,14805
545,7057
545,5299
545,16158
545,12037
545,10448
545,1140
545,15585
545,1338
545,13734
545,16881
545,1802
545,5560
545,580
545,14520
545,10378
545,3385
546,15199
546,7046
546,5312
546,16898
546,8422
546,2578
546,4406
546,11390
547,8457
547,12592
547,8406
548,2609
548,12699
548,6978
548,13246
548,14175
548,3779
548,413
548,2839
548,6860
548,14159
548,7724
548,9304
548,7870
549,948
549,3755
550,16796
550,15725
550,5921
550,7708
550,175
550,11919
550,1891
550,5022
550,16496
550,1278
550,12094
550,8110
550,10210
550,11506
550,3761
550,14489
550,7885
550,14757
550,2756
551,5767
552,4550
552,8968
552,1671
552,8831
552,15395
552,13134
552,6697
552,1425
552,3633
552,13561
552,14437
552,2822
552,324
552,6429
553,12660
553,10230
553,16604
553,16542
553,1949
553,678
553,12833
553,4613
553,5162
553,15378
553,3705
554,2737
554,14897
554,7346
554,3250
554,15193
554,421
554,1183
554,6351
554,8886
554,11591
555,15641
555,3738
555,12177
555,1714
555,10674
555,2880
555,2537
556,3138
556,3784
556,4604
556,3566
556,8916
556,8904
556,6790
556,5793
556,3184
556,4962
556,3080
556,6322
556,14688
556,660
556,15451
557,8574
557,16331
557,9427
557,9576
557,7189
557,6010
557,4698
557,5029
557,197
557,8905
557,7471
557,8872
557,6662
557,1528
557,12114
557,15730
558,13698
558,3264
558,12153
558,636
558,14877
558,11732
559,4589
559,15961
559,5951
559,1643
559,16176
559,8295
559,7937
559,13573
559,8290
559,8770
559,15030
559,3082
559,9867
559,10137
560,5698
560,2008
560,16648
560,4929
560,5101
560,14253
560,9268
560,16032
560,15955
560,7101
560,15362
560,4562
560,5390
560,3026
560,12530
560,5192
560,6747
560,12198
560,12131
560,15174
561,1631
561,5596
561,9754
561,5049
561,1910
561,6825
561,7424
561,5091
561,9636
561,69
561,11468
562,15962
562,4985
562,9263
562,1628
562,2565
562,650
562,8701
563,1288
563,6000
563,7568
563,5445
563,9572
563,8739
565,5703
565,8794
565,9767
565,2007
565,3484
565,3293
565,11797
565,10009
565,11641
565,1756
565,7408
566,2925
566,1951
566,12892
566,4328
566,12299
566,4420
566,8508
566,99
566,6861
567,1052
568,14455
568,16592
568,1560
568,9383
568,16750
568,4354
568,5887
568,12988
569,5493
569,13966
569,4843
569,786
569,13309
569,5681
569,5083
569,9694
569,6026
569,5019
569,5358
569,9469
569,14910
570,8508
570,10226
570,14449
570,16686
570,2125
571,9164
571,3957
571,1528
571,8078
571,6335
